BM,Docker,LXC,DockerIso
 1644.764, 24354.229, 25234.581, 20396.25
 1332.67, 23171.03, 25198.41, 20574.956
 1319.226, 23179.642, 24949.036, 21473.669
 1292.359, 24198.381, 24754.002, 25493.668
 1535.265, 21777.227, 20352.687, 21381.649
 1525.632, 22794.532, 25134.375, 22365.961
 1547.885, 23601.475, 23116.132, 22759.055
 1582.499, 21848.825, 22917.463, 23496.598
 1394.99, 20694.291, 21407.361, 23880.609
 1587.558, 21617.126, 19381.281, 24458.295
 1647.959, 22399.364, 23205.438, 23207.908
