BM,Docker,LXC,DockerIso
 3169.096, 4098.805, 4480.66133333, 4078.15033333
 3374.78, 3935.453, 4451.20566667, 3868.252
 3136.87133333, 3933.862, 4239.14466667, 3751.314
 3409.979, 4180.36266667, 4451.746, 3931.64533333
 2999.42966667, 3996.92066667, 4089.83933333, 4185.185
 3036.57166667, 3781.57833333, 4204.59, 3982.63666667
 3238.30833333, 3927.92533333, 4090.526, 4328.411
 3446.00066667, 3984.70066667, 4305.695, 3806.075
 3219.81166667, 3804.849, 4344.10733333, 3878.85933333
 3290.39633333, 3849.538, 4334.88866667, 3895.44566667
 3062.81833333, 3842.151, 4141.5, 4056.76966667
 3336.83333333, 3603.567, 4108.19233333, 3893.96366667
 3098.07766667, 3790.80666667, 4282.73433333, 3991.634
 3041.09433333, 4004.862, 4242.92066667, 3801.67766667
 3296.92733333, 4026.258, 4403.55533333, 3688.298
 3271.40233333, 4003.69166667, 4324.39966667, 3661.436
 3216.52, 4018.64233333, 4378.24166667, 3931.76366667
 3415.81466667, 3999.17366667, 4227.05233333, 4082.51333333
 3064.92633333, 3964.699, 4418.67433333, 3951.636
 3221.877, 3879.09166667, 4189.168, 3766.641
 3295.14333333, 4079.16333333, 4259.65566667, 3859.14566667
 3234.81266667, 4162.68233333, 4299.991, 3961.05433333
 3406.889, 3959.98866667, 4405.79966667, 3927.307
 3094.454, 3847.46066667, 4217.30133333, 4065.30666667
 3039.30866667, 3828.94133333, 4111.65833333, 3739.035
 3368.38966667, 3878.523, 4101.54, 3714.56033333
 3180.571, 3856.85633333, 4419.48666667, 3632.131
 3209.07566667, 4057.365, 4140.037, 3895.30833333
 3155.147, 3743.18866667, 4087.939, 3929.12833333
 3190.20933333, 4060.41466667, 4418.92766667, 3893.437
 3380.60566667, 3765.47566667, 4245.33866667, 3812.907
 3114.28333333, 4075.35233333, 4221.54333333, 3822.15166667
 3222.39966667, 4021.87433333, 4152.41333333, 4036.23366667
 3243.49966667, 4104.41533333, 4374.82233333, 4000.584
 3289.988, 3961.069, 4107.78266667, 3963.699
 3352.089, 3779.167, 4473.423, 4011.55533333
 3295.50266667, 3949.599, 4258.42733333, 3738.957
 3048.22733333, 3920.19066667, 4340.38366667, 4183.412
 3129.503, 4039.55966667, 4037.69633333, 3883.51666667
 3228.17233333, 3730.33833333, 4192.75233333, 3761.555
 3397.12866667, 4052.60833333, 4167.76433333, 3824.50466667
 3185.796, 3968.96833333, 4283.51533333, 3613.185
 2914.88966667, 4093.526, 4100.944, 4165.116
 3502.17033333, 4195.37066667, 4178.85566667, 3927.97733333
 2997.70566667, 3910.874, 4007.93233333, 3829.50266667
 3385.88866667, 4011.57333333, 4143.93566667, 4098.148
 3045.80233333, 4000.168, 4276.571, 4118.92866667
 3417.227, 4081.99333333, 4386.58766667, 3682.99666667
 2973.635, 4018.341, 4386.267, 3890.484
 3496.14866667, 4106.56933333, 4239.34466667, 4062.893
 3071.30366667, 3984.07733333, 4024.243, 3914.22266667
 3171.11933333, 3666.388, 4558.299, 3931.35366667
 3184.71266667, 4025.304, 4420.15833333, 4006.475
 3238.75733333, 4073.49466667, 4114.879, 3932.022
 3261.55233333, 4053.67166667, 4088.71666667, 4015.51766667
 3232.38133333, 3885.45566667, 4321.90966667, 3825.232
 3006.884, 3792.138, 4263.543, 4045.153
 3142.00266667, 3721.21366667, 4294.49433333, 4091.00766667
 3070.367, 3764.67733333, 4298.84166667, 3931.526
 3265.528, 3755.883, 4327.926, 3946.26333333
 3190.52633333, 3833.578, 4335.771, 4069.02766667
 3105.427, 3843.60133333, 4263.18633333, 4047.56166667
 3306.661, 3434.382, 4237.70866667, 4156.17866667
 3348.988, 3750.78466667, 4394.47433333, 4046.70133333
 3403.20766667, 4070.84266667, 4236.387, 3964.88
 3128.73766667, 3905.47966667, 4212.49066667, 4011.38766667
 3264.94766667, 3984.91766667, 4413.29666667, 4132.34033333
 3095.92766667, 3797.47533333, 4343.276, 4238.53233333
 3100.855, 3835.97833333, 4144.01833333, 4255.85333333
 3233.27266667, 4144.92633333, 4287.32566667, 3895.85
 3470.107, 3876.14533333, 4391.40433333, 4263.91866667
 3205.09066667, 3928.157, 4399.522, 4124.563
 3205.85466667, 3754.087, 4436.73633333, 4119.79366667
 3059.79366667, 4029.83333333, 4203.342, 4221.84933333
 3197.69766667, 4023.31, 4297.47066667, 4019.13833333
 3411.258, 4027.38433333, 4451.951, 4096.10933333
 3034.88766667, 4216.67966667, 4218.81266667, 4197.28
 3319.626, 3943.64266667, 4404.81933333, 4154.37833333
 3342.666, 4022.918, 4198.92333333, 4043.392
 3226.74166667, 3985.02466667, 4249.517, 3953.707
 3260.53233333, 4175.59633333, 4396.93233333, 4059.93666667
 3250.34233333, 4097.046, 4414.51033333, 3902.41566667
 3283.18166667, 3855.61266667, 4327.39333333, 3909.459
 3337.976, 4033.64166667, 4190.79866667, 3925.46733333
 3319.86433333, 4086.57633333, 4253.944, 4233.13833333
 3319.52933333, 3996.857, 4351.65733333, 4120.22933333
 3304.99533333, 4038.98366667, 4268.411, 3921.98366667
 3062.70533333, 4096.21966667, 4365.24366667, 3712.521
 3076.86733333, 4089.11033333, 4295.15, 3984.961
 3225.369, 3770.997, 4515.64, 4141.36433333
 3178.369, 3992.486, 4032.49033333, 3966.08566667
 3211.72766667, 3999.383, 4158.76133333, 3882.81166667
 3329.92233333, 3760.446, 4237.142, 4013.282
 3174.653, 4059.57133333, 4324.838, 3716.44666667
 3261.156, 3865.18433333, 4243.406, 4043.88533333
 3297.21133333, 3698.01566667, 4153.97366667, 3791.38166667
 3072.52266667, 3920.574, 4290.43833333, 4071.85033333
 3373.61233333, 4003.07733333, 4435.186, 3974.83633333
 3087.33066667, 4153.63766667, 4522.66, 3876.29866667
 3163.53333333, 4059.971, 4010.71733333, 3548.84533333
 3193.34933333, 3923.78, 4181.00133333, 3668.71
 3272.98633333, 3866.98933333, 4280.70866667, 4137.91466667
 3349.055, 3846.62933333, 4310.44733333, 4063.38333333
 3227.28833333, 4125.9, 4474.71, 3967.35966667
 3126.36766667, 4110.51533333, 4377.912, 4068.63033333
 3305.19066667, 3963.99533333, 4204.07866667, 4162.78866667
 3091.742, 3863.02366667, 4305.21133333, 3974.234
 3080.98233333, 4092.172, 4397.17133333, 4149.348
 3172.064, 4037.252, 4196.198, 4094.90766667
 3065.65566667, 3729.20633333, 4311.27633333, 3910.08566667
 3366.668, 3890.15166667, 4099.66833333, 3917.64933333
 3209.19366667, 3752.67333333, 4390.738, 4157.31366667
 3250.79266667, 3709.31833333, 4376.52166667, 4018.76466667
 3328.99966667, 3806.494, 4140.067, 4099.467
 3211.468, 4028.758, 4273.35533333, 4095.063
 3278.613, 4118.27833333, 4537.974, 3743.486
