BM,Docker,LXC,DockerIso
 5138.72033333, 4867.87633333, 4910.77033333, 5613.922
 5614.03733333, 5893.52666667, 5596.869, 6183.109
 4710.55266667, 4110.38833333, 4917.60066667, 5421.41933333
 5474.30466667, 5334.48333333, 5771.801, 5449.47533333
 4975.411, 5290.36933333, 5994.48833333, 6847.44266667
 5275.48733333, 4879.68333333, 4915.14766667, 4610.12533333
 5185.092, 5583.44, 5318.126, 5412.30033333
 5329.58333333, 4423.43633333, 6195.995, 5612.063
 1908.96, 4950.37266667, 5577.314, 4488.86033333
 2609.765, 5085.20133333, 4947.39033333, 5830.07666667
 4685.507, 5179.894, 5657.844, 3666.59033333
 5054.923, 5456.306, 5373.78066667, 5679.23666667
 5506.581, 4975.05666667, 5238.81366667, 6328.13733333
 4837.823, 4872.41266667, 4752.394, 5217.023
 5328.52366667, 4358.51133333, 5932.28166667, 5793.11
 5197.029, 4866.28366667, 5680.876, 5607.68166667
 5500.768, 5321.39666667, 4970.40633333, 5868.93466667
