BM,Docker,LXC,DockerIso
 594.345333333, 600.858333333, 824.309666667, 807.758666667
 543.224, 640.16, 784.672, 757.902666667
 455.581666667, 660.679, 768.149, 743.141
 709.883, 626.557333333, 780.513, 788.876333333
 693.561333333, 678.103333333, 753.429666667, 757.787666667
 712.158666667, 632.567333333, 789.986333333, 781.696333333
 695.600666667, 704.109666667, 741.591, 768.256333333
 712.295666667, 651.54, 709.120333333, 838.246
 762.802666667, 693.649, 729.548333333, 825.376333333
 678.845, 644.767666667, 741.478666667, 770.757666667
 710.672333333, 673.471333333, 744.686666667, 739.915
 728.150666667, 679.388666667, 788.174333333, 785.782666667
 518.155666667, 562.273333333, 773.518666667, 831.570666667
 483.163666667, 694.28, 765.801333333, 796.930333333
 520.986666667, 599.792, 715.612, 749.926
 683.472333333, 678.809333333, 768.245333333, 841.255333333
 690.538666667, 642.808333333, 789.432666667, 843.492666667
 730.518333333, 614.655, 707.793333333, 837.013666667
 686.767666667, 637.335, 762.011333333, 761.794333333
 658.738333333, 611.688333333, 751.886, 785.496666667
 683.104666667, 685.763, 794.565666667, 785.718333333
 686.918333333, 677.183, 768.489, 783.02
 751.271, 668.055333333, 746.203333333, 730.639333333
 753.996666667, 647.405, 725.597, 805.463666667
 758.562666667, 628.926333333, 774.243, 891.696333333
 652.580333333, 626.574666667, 752.622666667, 773.412666667
 567.335666667, 671.173, 692.418, 755.611666667
 589.887333333, 607.851666667, 731.424333333, 796.716
 439.658666667, 641.329666667, 743.642666667, 829.5
 660.671333333, 625.231333333, 773.790333333, 839.245333333
 664.535, 669.848666667, 736.209666667, 738.413333333
 707.771666667, 630.599, 805.014, 776.397333333
 682.652333333, 613.59, 801.681666667, 805.490333333
 690.002, 695.224, 804.815333333, 916.273666667
 690.218, 670.942666667, 794.412333333, 788.160333333
 688.624666667, 611.741666667, 726.825, 831.152
 555.953666667, 610.704666667, 788.344333333, 769.308
 596.281333333, 450.357333333, 751.275666667, 857.702666667
 533.033666667, 341.631333333, 769.686, 791.532666667
 597.662333333, 325.443333333, 737.524333333, 793.173
 590.157666667, 605.922333333, 707.609, 820.624666667
 700.300666667, 508.627, 733.645333333, 781.771333333
 750.21, 624.836666667, 723.801666667, 812.583
 751.039, 626.776, 691.366, 804.551333333
 696.34, 638.635666667, 752.385, 810.301
 775.336, 626.778333333, 743.864333333, 801.949666667
 745.757, 628.787333333, 753.214666667, 814.586
 678.453666667, 642.308333333, 713.852333333, 804.434666667
 646.867, 707.355, 771.227666667, 805.053666667
 598.127, 693.569666667, 671.389, 794.428666667
 724.655666667, 684.398333333, 749.971, 846.709333333
 662.015666667, 656.365666667, 783.163666667, 825.983333333
 664.110666667, 646.996, 760.474, 855.021
 725.836, 674.754666667, 461.355666667, 786.973333333
 749.957333333, 654.208666667, 416.252666667, 828.66
 710.503666667, 663.488666667, 461.869, 780.379333333
 714.696666667, 620.684, 489.461666667, 769.321666667
 738.963333333, 823.994, 749.049, 807.394
 704.093333333, 891.212, 732.107666667, 778.994
 606.054666667, 598.860666667, 740.726, 898.329
 688.27, 649.714, 704.509333333, 831.140333333
 733.494, 642.723333333, 703.724666667, 730.749333333
 731.090333333, 627.027, 717.152333333, 746.365333333
 732.213333333, 599.959, 713.973666667, 875.861
 761.745, 599.514333333, 717.621666667, 798.666333333
 680.104, 633.110666667, 742.901, 767.943333333
 745.985666667, 645.260666667, 738.750333333, 811.325
 711.317666667, 635.483666667, 756.730333333, 780.725666667
 660.609, 667.625666667, 777.226333333, 820.260666667
 698.982333333, 665.842, 737.654, 813.772666667
 702.739666667, 626.333666667, 736.062666667, 833.733333333
 703.321333333, 619.136, 728.635, 753.545333333
 704.969333333, 674.805, 879.195666667, 828.431333333
 755.428, 657.132, 779.030333333, 796.846666667
 708.983666667, 673.918666667, 735.704333333, 771.824666667
 724.012666667, 615.256666667, 670.861333333, 778.789
 744.574, 624.294666667, 809.321333333, 831.803333333
 729.277, 655.848, 926.927333333, 780.813333333
 658.676333333, 619.981, 998.867333333, 741.677666667
 614.776, 629.503333333, 727.306333333, 828.495666667
 705.509, 581.237666667, 751.122333333, 786.224666667
 757.898333333, 636.122333333, 751.061666667, 729.490666667
 656.244, 629.571666667, 734.156666667, 778.727333333
 699.665666667, 695.904666667, 719.732333333, 832.343666667
 719.798333333, 511.123, 742.958, 881.494
